current mass in position 19,x_c,x_f
45.12,46.434,46
45.121,46.434,46
45.122,46.434,46
45.123,46.434,46
45.124,46.434,46
45.125,46.434,46
45.126,46.434,46
45.127,46.434,46
45.128,46.434,46
45.129,46.434,46
45.13,46.434,46
45.131,46.434,46
45.132,46.434,46
45.133,46.433,46
45.134,46.433,46
45.135,46.433,46
45.136,46.433,46
45.137,46.433,46
45.138,46.433,46
45.139,46.433,46
45.14,46.433,46
45.141,46.433,46
45.142,46.433,46
45.143,46.433,46
45.144,46.433,46
45.145,46.433,46
45.146,46.433,46
45.147,46.433,46
45.148,46.433,46
45.149,46.433,46
45.15,46.433,46
45.151,46.433,46
45.152,46.433,46
45.153,46.433,46
45.154,46.432,46
45.155,46.432,46
45.156,46.432,46
45.157,46.432,46
45.158,46.432,46
45.159,46.432,46
45.16,46.432,46
45.161,46.432,46
45.162,46.432,46
45.163,46.432,46
45.164,46.432,46
45.165,46.432,46
45.166,46.432,46
45.167,46.432,46
45.168,46.432,46
45.169,46.432,46
45.17,46.432,46
45.171,46.432,46
45.172,46.432,46
45.173,46.432,46
45.174,46.431,46
45.175,46.431,46
45.176,46.431,46
45.177,46.431,46
45.178,46.431,46
45.179,46.431,46
45.18,46.431,46
45.181,46.431,46
45.182,46.431,46
45.183,46.431,46
45.184,46.431,46
45.185,46.431,46
45.186,46.431,46
45.187,46.431,46
45.188,46.431,46
45.189,46.431,46
45.19,46.431,46
45.191,46.431,46
45.192,46.431,46
45.193,46.431,46
45.194,46.431,46
45.195,46.43,46
45.196,46.43,46
45.197,46.43,46
45.198,46.43,46
45.199,46.43,46
45.2,46.43,46
45.201,46.43,46
45.202,46.43,46
45.203,46.43,46
45.204,46.43,46
45.205,46.43,46
45.206,46.43,46
45.207,46.43,46
45.208,46.43,46
45.209,46.43,46
45.21,46.43,46
45.211,46.43,46
45.212,46.43,46
45.213,46.43,46
45.214,46.43,46
45.215,46.43,46
45.216,46.429,46
45.217,46.429,46
45.218,46.429,46
45.219,46.429,46
45.22,46.429,46
45.221,46.429,46
45.222,46.429,46
45.223,46.429,46
45.224,46.429,46
45.225,46.429,46
45.226,46.429,46
45.227,46.429,46
45.228,46.429,46
45.229,46.429,46
45.23,46.429,46
45.231,46.429,46
45.232,46.429,46
45.233,46.429,46
45.234,46.429,46
45.235,46.429,46
45.236,46.428,46
45.237,46.428,46
45.238,46.428,46
45.239,46.428,46
45.24,46.428,46
45.241,46.428,46
45.242,46.428,46
45.243,46.428,46
45.244,46.428,46
45.245,46.428,46
45.246,46.428,46
45.247,46.428,46
45.248,46.428,46
45.249,46.428,46
45.25,46.428,46
45.251,46.428,46
45.252,46.428,46
45.253,46.428,46
45.254,46.428,46
45.255,46.428,46
45.256,46.428,46
45.257,46.427,46
45.258,46.427,46
45.259,46.427,46
45.26,46.427,46
45.261,46.427,46
45.262,46.427,46
45.263,46.427,46
45.264,46.427,46
45.265,46.427,46
45.266,46.427,46
45.267,46.427,46
45.268,46.427,46
45.269,46.427,46
45.27,46.427,46
45.271,46.427,46
45.272,46.427,46
45.273,46.427,46
45.274,46.427,46
45.275,46.427,46
45.276,46.427,46
45.277,46.427,46
45.278,46.426,46
45.279,46.426,46
45.28,46.426,46
45.281,46.426,46
45.282,46.426,46
45.283,46.426,46
45.284,46.426,46
45.285,46.426,46
45.286,46.426,46
45.287,46.426,46
45.288,46.426,46
45.289,46.426,46
45.29,46.426,46
45.291,46.426,46
45.292,46.426,46
45.293,46.426,46
45.294,46.426,46
45.295,46.426,46
45.296,46.426,46
45.297,46.426,46
45.298,46.425,46
45.299,46.425,46
45.3,46.425,46
45.301,46.425,46
45.302,46.425,46
45.303,46.425,46
45.304,46.425,46
45.305,46.425,46
45.306,46.425,46
45.307,46.425,46
45.308,46.425,46
45.309,46.425,46
45.31,46.425,46
45.311,46.425,46
45.312,46.425,46
45.313,46.425,46
45.314,46.425,46
45.315,46.425,46
45.316,46.425,46
45.317,46.425,46
45.318,46.425,46
45.319,46.424,46
45.32,46.424,46
45.321,46.424,46
45.322,46.424,46
45.323,46.424,46
45.324,46.424,46
45.325,46.424,46
45.326,46.424,46
45.327,46.424,46
45.328,46.424,46
45.329,46.424,46
45.33,46.424,46
45.331,46.424,46
45.332,46.424,46
45.333,46.424,46
45.334,46.424,46
45.335,46.424,46
45.336,46.424,46
45.337,46.424,46
45.338,46.424,46
45.339,46.424,46
45.34,46.423,46
45.341,46.423,46
45.342,46.423,46
45.343,46.423,46
45.344,46.423,46
45.345,46.423,46
45.346,46.423,46
45.347,46.423,46
45.348,46.423,46
45.349,46.423,46
45.35,46.423,46
45.351,46.423,46
45.352,46.423,46
45.353,46.423,46
45.354,46.423,46
45.355,46.423,46
45.356,46.423,46
45.357,46.423,46
45.358,46.423,46
45.359,46.423,46
45.36,46.422,46
45.361,46.422,46
45.362,46.422,46
45.363,46.422,46
45.364,46.422,46
45.365,46.422,46
45.366,46.422,46
45.367,46.422,46
45.368,46.422,46
45.369,46.422,46
45.37,46.422,46
45.371,46.422,46
45.372,46.422,46
45.373,46.422,46
45.374,46.422,46
45.375,46.422,46
45.376,46.422,46
45.377,46.422,46
45.378,46.422,46
45.379,46.422,46
45.38,46.422,46
45.381,46.421,46
45.382,46.421,46
45.383,46.421,46
45.384,46.421,46
45.385,46.421,46
45.386,46.421,46
45.387,46.421,46
45.388,46.421,46
45.389,46.421,46
45.39,46.421,46
45.391,46.421,46
45.392,46.421,46
45.393,46.421,46
45.394,46.421,46
45.395,46.421,46
45.396,46.421,46
45.397,46.421,46
45.398,46.421,46
45.399,46.421,46
45.4,46.421,46
45.401,46.421,46
45.402,46.42,46
45.403,46.42,46
45.404,46.42,46
45.405,46.42,46
45.406,46.42,46
45.407,46.42,46
45.408,46.42,46
45.409,46.42,46
45.41,46.42,46
45.411,46.42,46
45.412,46.42,46
45.413,46.42,46
45.414,46.42,46
45.415,46.42,46
45.416,46.42,46
45.417,46.42,46
45.418,46.42,46
45.419,46.42,46
45.42,46.42,46
45.421,46.42,46
45.422,46.419,46
45.423,46.419,46
45.424,46.419,46
45.425,46.419,46
45.426,46.419,46
45.427,46.419,46
45.428,46.419,46
45.429,46.419,46
45.43,46.419,46
45.431,46.419,46
45.432,46.419,46
45.433,46.419,46
45.434,46.419,46
45.435,46.419,46
45.436,46.419,46
45.437,46.419,46
45.438,46.419,46
45.439,46.419,46
45.44,46.419,46
45.441,46.419,46
45.442,46.419,46
45.443,46.418,46
45.444,46.418,46
45.445,46.418,46
45.446,46.418,46
45.447,46.418,46
45.448,46.418,46
45.449,46.418,46
45.45,46.418,46
45.451,46.418,46
45.452,46.418,46
45.453,46.418,46
45.454,46.418,46
45.455,46.418,46
45.456,46.418,46
45.457,46.418,46
45.458,46.418,46
45.459,46.418,46
45.46,46.418,46
45.461,46.418,46
45.462,46.418,46
45.463,46.418,46
45.464,46.417,46
45.465,46.417,46
45.466,46.417,46
45.467,46.417,46
45.468,46.417,46
45.469,46.417,46
45.47,46.417,46
45.471,46.417,46
45.472,46.417,46
45.473,46.417,46
45.474,46.417,46
45.475,46.417,46
45.476,46.417,46
45.477,46.417,46
45.478,46.417,46
45.479,46.417,46
45.48,46.417,46
45.481,46.417,46
45.482,46.417,46
45.483,46.417,46
45.484,46.416,46
45.485,46.416,46
45.486,46.416,46
45.487,46.416,46
45.488,46.416,46
45.489,46.416,46
45.49,46.416,46
45.491,46.416,46
45.492,46.416,46
45.493,46.416,46
45.494,46.416,46
45.495,46.416,46
45.496,46.416,46
45.497,46.416,46
45.498,46.416,46
45.499,46.416,46
45.5,46.416,46
45.501,46.416,46
45.502,46.416,46
45.503,46.416,46
45.504,46.416,46
45.505,46.415,46
45.506,46.415,46
45.507,46.415,46
45.508,46.415,46
45.509,46.415,46
45.51,46.415,46
45.511,46.415,46
45.512,46.415,46
45.513,46.415,46
45.514,46.415,46
45.515,46.415,46
45.516,46.415,46
45.517,46.415,46
45.518,46.415,46
45.519,46.415,46
45.52,46.415,46
45.521,46.415,46
45.522,46.415,46
45.523,46.415,46
45.524,46.415,46
45.525,46.415,46
45.526,46.414,46
45.527,46.414,46
45.528,46.414,46
45.529,46.414,46
45.53,46.414,46
45.531,46.414,46
45.532,46.414,46
45.533,46.414,46
45.534,46.414,46
45.535,46.414,46
45.536,46.414,46
45.537,46.414,46
45.538,46.414,46
45.539,46.414,46
45.54,46.414,46
45.541,46.414,46
45.542,46.414,46
45.543,46.414,46
45.544,46.414,46
45.545,46.414,46
45.546,46.413,46
45.547,46.413,46
45.548,46.413,46
45.549,46.413,46
45.55,46.413,46
45.551,46.413,46
45.552,46.413,46
45.553,46.413,46
45.554,46.413,46
45.555,46.413,46
45.556,46.413,46
45.557,46.413,46
45.558,46.413,46
45.559,46.413,46
45.56,46.413,46
45.561,46.413,46
45.562,46.413,46
45.563,46.413,46
45.564,46.413,46
45.565,46.413,46
45.566,46.413,46
45.567,46.412,46
45.568,46.412,46
45.569,46.412,46
45.57,46.412,46
45.571,46.412,46
45.572,46.412,46
45.573,46.412,46
45.574,46.412,46
45.575,46.412,46
45.576,46.412,46
45.577,46.412,46
45.578,46.412,46
45.579,46.412,46
45.58,46.412,46
45.581,46.412,46
45.582,46.412,46
45.583,46.412,46
45.584,46.412,46
45.585,46.412,46
45.586,46.412,46
45.587,46.412,46
45.588,46.411,46
45.589,46.411,46
45.59,46.411,46
45.591,46.411,46
45.592,46.411,46
45.593,46.411,46
45.594,46.411,46
45.595,46.411,46
45.596,46.411,46
45.597,46.411,46
45.598,46.411,46
45.599,46.411,46
45.6,46.411,46
45.601,46.411,46
45.602,46.411,46
45.603,46.411,46
45.604,46.411,46
45.605,46.411,46
45.606,46.411,46
45.607,46.411,46
45.608,46.41,46
45.609,46.41,46
45.61,46.41,46
45.611,46.41,46
45.612,46.41,46
45.613,46.41,46
45.614,46.41,46
45.615,46.41,46
45.616,46.41,46
45.617,46.41,46
45.618,46.41,46
45.619,46.41,46
45.62,46.41,46
45.621,46.41,46
45.622,46.41,46
45.623,46.41,46
45.624,46.41,46
45.625,46.41,46
45.626,46.41,46
45.627,46.41,46
45.628,46.41,46
45.629,46.409,46
45.63,46.409,46
45.631,46.409,46
45.632,46.409,46
45.633,46.409,46
45.634,46.409,46
45.635,46.409,46
45.636,46.409,46
45.637,46.409,46
45.638,46.409,46
45.639,46.409,46
45.64,46.409,46
45.641,46.409,46
45.642,46.409,46
45.643,46.409,46
45.644,46.409,46
45.645,46.409,46
45.646,46.409,46
45.647,46.409,46
45.648,46.409,46
45.649,46.409,46
45.65,46.408,46
45.651,46.408,46
45.652,46.408,46
45.653,46.408,46
45.654,46.408,46
45.655,46.408,46
45.656,46.408,46
45.657,46.408,46
45.658,46.408,46
45.659,46.408,46
45.66,46.408,46
45.661,46.408,46
45.662,46.408,46
45.663,46.408,46
45.664,46.408,46
45.665,46.408,46
45.666,46.408,46
45.667,46.408,46
45.668,46.408,46
45.669,46.408,46
45.67,46.407,46
45.671,46.407,46
45.672,46.407,46
45.673,46.407,46
45.674,46.407,46
45.675,46.407,46
45.676,46.407,46
45.677,46.407,46
45.678,46.407,46
45.679,46.407,46
45.68,46.407,46
45.681,46.407,46
45.682,46.407,46
45.683,46.407,46
45.684,46.407,46
45.685,46.407,46
45.686,46.407,46
45.687,46.407,46
45.688,46.407,46
45.689,46.407,46
45.69,46.407,46
45.691,46.406,46
45.692,46.406,46
45.693,46.406,46
45.694,46.406,46
45.695,46.406,46
45.696,46.406,46
45.697,46.406,46
45.698,46.406,46
45.699,46.406,46
45.7,46.406,46
45.701,46.406,46
45.702,46.406,46
45.703,46.406,46
45.704,46.406,46
45.705,46.406,46
45.706,46.406,46
45.707,46.406,46
45.708,46.406,46
45.709,46.406,46
45.71,46.406,46
45.711,46.406,46
45.712,46.405,46
45.713,46.405,46
45.714,46.405,46
45.715,46.405,46
45.716,46.405,46
45.717,46.405,46
45.718,46.405,46
45.719,46.405,46
45.72,46.405,46
45.721,46.405,46
45.722,46.405,46
45.723,46.405,46
45.724,46.405,46
45.725,46.405,46
45.726,46.405,46
45.727,46.405,46
45.728,46.405,46
45.729,46.405,46
45.73,46.405,46
45.731,46.405,46
45.732,46.404,46
45.733,46.404,46
45.734,46.404,46
45.735,46.404,46
45.736,46.404,46
45.737,46.404,46
45.738,46.404,46
45.739,46.404,46
45.74,46.404,46
45.741,46.404,46
45.742,46.404,46
45.743,46.404,46
45.744,46.404,46
45.745,46.404,46
45.746,46.404,46
45.747,46.404,46
45.748,46.404,46
45.749,46.404,46
45.75,46.404,46
45.751,46.404,46
45.752,46.404,46
45.753,46.403,46
45.754,46.403,46
45.755,46.403,46
45.756,46.403,46
45.757,46.403,46
45.758,46.403,46
45.759,46.403,46
45.76,46.403,46
45.761,46.403,46
45.762,46.403,46
45.763,46.403,46
45.764,46.403,46
45.765,46.403,46
45.766,46.403,46
45.767,46.403,46
45.768,46.403,46
45.769,46.403,46
45.77,46.403,46
45.771,46.403,46
45.772,46.403,46
45.773,46.403,46
45.774,46.402,46
45.775,46.402,46
45.776,46.402,46
45.777,46.402,46
45.778,46.402,46
45.779,46.402,46
45.78,46.402,46
45.781,46.402,46
45.782,46.402,46
45.783,46.402,46
45.784,46.402,46
45.785,46.402,46
45.786,46.402,46
45.787,46.402,46
45.788,46.402,46
45.789,46.402,46
45.79,46.402,46
45.791,46.402,46
45.792,46.402,46
45.793,46.402,46
45.794,46.401,46
45.795,46.401,46
45.796,46.401,46
45.797,46.401,46
45.798,46.401,46
45.799,46.401,46
45.8,46.401,46
45.801,46.401,46
45.802,46.401,46
45.803,46.401,46
45.804,46.401,46
45.805,46.401,46
45.806,46.401,46
45.807,46.401,46
45.808,46.401,46
45.809,46.401,46
45.81,46.401,46
45.811,46.401,46
45.812,46.401,46
45.813,46.401,46
45.814,46.401,46
45.815,46.4,46
45.816,46.4,46
45.817,46.4,46
45.818,46.4,46
45.819,46.4,46
45.82,46.4,46
45.821,46.4,46
45.822,46.4,46
45.823,46.4,46
45.824,46.4,46
45.825,46.4,46
45.826,46.4,46
45.827,46.4,46
45.828,46.4,46
45.829,46.4,46
45.83,46.4,46
45.831,46.4,46
45.832,46.4,46
45.833,46.4,46
45.834,46.4,46
45.835,46.4,46
45.836,46.399,46
45.837,46.399,46
45.838,46.399,46
45.839,46.399,46
45.84,46.399,46
45.841,46.399,46
45.842,46.399,46
45.843,46.399,46
45.844,46.399,46
45.845,46.399,46
45.846,46.399,46
45.847,46.399,46
45.848,46.399,46
45.849,46.399,46
45.85,46.399,46
45.851,46.399,46
45.852,46.399,46
45.853,46.399,46
45.854,46.399,46
45.855,46.399,46
45.856,46.398,46
45.857,46.398,46
45.858,46.398,46
45.859,46.398,46
45.86,46.398,46
45.861,46.398,46
45.862,46.398,46
45.863,46.398,46
45.864,46.398,46
45.865,46.398,46
45.866,46.398,46
45.867,46.398,46
45.868,46.398,46
45.869,46.398,46
45.87,46.398,46
45.871,46.398,46
45.872,46.398,46
45.873,46.398,46
45.874,46.398,46
45.875,46.398,46
45.876,46.398,46
45.877,46.397,46
45.878,46.397,46
45.879,46.397,46
45.88,46.397,46
45.881,46.397,46
45.882,46.397,46
45.883,46.397,46
45.884,46.397,46
45.885,46.397,46
45.886,46.397,46
45.887,46.397,46
45.888,46.397,46
45.889,46.397,46
45.89,46.397,46
45.891,46.397,46
45.892,46.397,46
45.893,46.397,46
45.894,46.397,46
45.895,46.397,46
45.896,46.397,46
45.897,46.397,46
45.898,46.396,46
45.899,46.396,46
45.9,46.396,46
45.901,46.396,46
45.902,46.396,46
45.903,46.396,46
45.904,46.396,46
45.905,46.396,46
45.906,46.396,46
45.907,46.396,46
45.908,46.396,46
45.909,46.396,46
45.91,46.396,46
45.911,46.396,46
45.912,46.396,46
45.913,46.396,46
45.914,46.396,46
45.915,46.396,46
45.916,46.396,46
45.917,46.396,46
45.918,46.395,46
45.919,46.395,46
45.92,46.395,46
45.921,46.395,46
45.922,46.395,46
45.923,46.395,46
45.924,46.395,46
45.925,46.395,46
45.926,46.395,46
45.927,46.395,46
45.928,46.395,46
45.929,46.395,46
45.93,46.395,46
45.931,46.395,46
45.932,46.395,46
45.933,46.395,46
45.934,46.395,46
45.935,46.395,46
45.936,46.395,46
45.937,46.395,46
45.938,46.395,46
45.939,46.394,46
45.94,46.394,46
45.941,46.394,46
45.942,46.394,46
45.943,46.394,46
45.944,46.394,46
45.945,46.394,46
45.946,46.394,46
45.947,46.394,46
45.948,46.394,46
45.949,46.394,46
45.95,46.394,46
45.951,46.394,46
45.952,46.394,46
45.953,46.394,46
45.954,46.394,46
45.955,46.394,46
45.956,46.394,46
45.957,46.394,46
45.958,46.394,46
45.959,46.394,46
45.96,46.393,46
45.961,46.393,46
45.962,46.393,46
45.963,46.393,46
45.964,46.393,46
45.965,46.393,46
45.966,46.393,46
45.967,46.393,46
45.968,46.393,46
45.969,46.393,46
45.97,46.393,46
45.971,46.393,46
45.972,46.393,46
45.973,46.393,46
45.974,46.393,46
45.975,46.393,46
45.976,46.393,46
45.977,46.393,46
45.978,46.393,46
45.979,46.393,46
45.98,46.393,46
45.981,46.392,46
45.982,46.392,46
45.983,46.392,46
45.984,46.392,46
45.985,46.392,46
45.986,46.392,46
45.987,46.392,46
45.988,46.392,46
45.989,46.392,46
45.99,46.392,46
45.991,46.392,46
45.992,46.392,46
45.993,46.392,46
45.994,46.392,46
45.995,46.392,46
45.996,46.392,46
45.997,46.392,46
45.998,46.392,46
45.999,46.392,46
46.0,46.392,46
46.001,46.391,46
46.002,46.391,46
46.003,46.391,46
46.004,46.391,46
46.005,46.391,46
46.006,46.391,46
46.007,46.391,46
46.008,46.391,46
46.009,46.391,46
46.01,46.391,46
46.011,46.391,46
46.012,46.391,46
46.013,46.391,46
46.014,46.391,46
46.015,46.391,46
46.016,46.391,46
46.017,46.391,46
46.018,46.391,46
46.019,46.391,46
46.02,46.391,46
46.021,46.391,46
46.022,46.39,46
46.023,46.39,46
46.024,46.39,46
46.025,46.39,46
46.026,46.39,46
46.027,46.39,46
46.028,46.39,46
46.029,46.39,46
46.03,46.39,46
46.031,46.39,46
46.032,46.39,46
46.033,46.39,46
46.034,46.39,46
46.035,46.39,46
46.036,46.39,46
46.037,46.39,46
46.038,46.39,46
46.039,46.39,46
46.04,46.39,46
46.041,46.39,46
46.042,46.39,46
46.043,46.389,46
46.044,46.389,46
46.045,46.389,46
46.046,46.389,46
46.047,46.389,46
46.048,46.389,46
46.049,46.389,46
46.05,46.389,46
46.051,46.389,46
46.052,46.389,46
46.053,46.389,46
46.054,46.389,46
46.055,46.389,46
46.056,46.389,46
46.057,46.389,46
46.058,46.389,46
46.059,46.389,46
46.06,46.389,46
46.061,46.389,46
46.062,46.389,46
46.063,46.388,46
46.064,46.388,46
46.065,46.388,46
46.066,46.388,46
46.067,46.388,46
46.068,46.388,46
46.069,46.388,46
46.07,46.388,46
46.071,46.388,46
46.072,46.388,46
46.073,46.388,46
46.074,46.388,46
46.075,46.388,46
46.076,46.388,46
46.077,46.388,46
46.078,46.388,46
46.079,46.388,46
46.08,46.388,46
46.081,46.388,46
46.082,46.388,46
46.083,46.388,46
46.084,46.387,46
46.085,46.387,46
46.086,46.387,46
46.087,46.387,46
46.088,46.387,46
46.089,46.387,46
46.09,46.387,46
46.091,46.387,46
46.092,46.387,46
46.093,46.387,46
46.094,46.387,46
46.095,46.387,46
46.096,46.387,46
46.097,46.387,46
46.098,46.387,46
46.099,46.387,46
46.1,46.387,46
46.101,46.387,46
46.102,46.387,46
46.103,46.387,46
46.104,46.387,46
46.105,46.386,46
46.106,46.386,46
46.107,46.386,46
46.108,46.386,46
46.109,46.386,46
46.11,46.386,46
46.111,46.386,46
46.112,46.386,46
46.113,46.386,46
46.114,46.386,46
46.115,46.386,46
46.116,46.386,46
46.117,46.386,46
46.118,46.386,46
46.119,46.386,46
46.12,46.386,46
46.121,46.386,46
46.122,46.386,46
46.123,46.386,46
46.124,46.386,46
46.125,46.385,46
46.126,46.385,46
46.127,46.385,46
46.128,46.385,46
46.129,46.385,46
46.13,46.385,46
46.131,46.385,46
46.132,46.385,46
46.133,46.385,46
46.134,46.385,46
46.135,46.385,46
46.136,46.385,46
46.137,46.385,46
46.138,46.385,46
46.139,46.385,46
46.14,46.385,46
46.141,46.385,46
46.142,46.385,46
46.143,46.385,46
46.144,46.385,46
46.145,46.385,46
46.146,46.384,46
46.147,46.384,46
46.148,46.384,46
46.149,46.384,46
46.15,46.384,46
46.151,46.384,46
46.152,46.384,46
46.153,46.384,46
46.154,46.384,46
46.155,46.384,46
46.156,46.384,46
46.157,46.384,46
46.158,46.384,46
46.159,46.384,46
46.16,46.384,46
46.161,46.384,46
46.162,46.384,46
46.163,46.384,46
46.164,46.384,46
46.165,46.384,46
46.166,46.384,46
46.167,46.383,46
46.168,46.383,46
46.169,46.383,46
46.17,46.383,46
46.171,46.383,46
46.172,46.383,46
46.173,46.383,46
46.174,46.383,46
46.175,46.383,46
46.176,46.383,46
46.177,46.383,46
46.178,46.383,46
46.179,46.383,46
46.18,46.383,46
46.181,46.383,46
46.182,46.383,46
46.183,46.383,46
46.184,46.383,46
46.185,46.383,46
46.186,46.383,46
46.187,46.383,46
46.188,46.382,46
46.189,46.382,46
46.19,46.382,46
46.191,46.382,46
46.192,46.382,46
46.193,46.382,46
46.194,46.382,46
46.195,46.382,46
46.196,46.382,46
46.197,46.382,46
46.198,46.382,46
46.199,46.382,46
46.2,46.382,46
46.201,46.382,46
46.202,46.382,46
46.203,46.382,46
46.204,46.382,46
46.205,46.382,46
46.206,46.382,46
46.207,46.382,46
46.208,46.381,46
46.209,46.381,46
46.21,46.381,46
46.211,46.381,46
46.212,46.381,46
46.213,46.381,46
46.214,46.381,46
46.215,46.381,46
46.216,46.381,46
46.217,46.381,46
46.218,46.381,46
46.219,46.381,46
46.22,46.381,46
46.221,46.381,46
46.222,46.381,46
46.223,46.381,46
46.224,46.381,46
46.225,46.381,46
46.226,46.381,46
46.227,46.381,46
46.228,46.381,46
46.229,46.38,46
46.23,46.38,46
46.231,46.38,46
46.232,46.38,46
46.233,46.38,46
46.234,46.38,46
46.235,46.38,46
46.236,46.38,46
46.237,46.38,46
46.238,46.38,46
46.239,46.38,46
46.24,46.38,46
46.241,46.38,46
46.242,46.38,46
46.243,46.38,46
46.244,46.38,46
46.245,46.38,46
46.246,46.38,46
46.247,46.38,46
46.248,46.38,46
46.249,46.38,46
46.25,46.379,46
46.251,46.379,46
46.252,46.379,46
46.253,46.379,46
46.254,46.379,46
